No.;Time;Source;Destination;Protocol;Length;Info
1;0.000000000;66.102.1.189;10.0.2.4;TLSv1.2;106;Application Data
2;0.000027481;10.0.2.4;66.102.1.189;TCP;54;44850  >  443 [ACK] Seq=1 Ack=53 Win=62780 Len=0
3;0.740384813;10.0.2.4;212.166.210.80;DNS;77;Standard query 0xcfc1 A chk.l2.nessus.org
4;0.974696746;10.0.2.4;216.58.201.163;TLSv1.2;153;Application Data
5;0.995206032;212.166.210.80;10.0.2.4;DNS;93;Standard query response 0xcfc1 A chk.l2.nessus.org A 255.255.255.255
6;1.000.354.519;10.0.2.4;212.166.210.80;DNS;110;Standard query 0xd66e A o6ksekqaae6gselemvrgsylogywxqobwfu3di.h.nessus.org
7;1.006.398.518;216.58.201.163;10.0.2.4;TLSv1.2;123;Application Data
8;1.006.458.084;10.0.2.4;216.58.201.163;TCP;54;33550  >  443 [ACK] Seq=100 Ack=70 Win=65535 Len=0
9;1.007.111.207;216.58.201.163;10.0.2.4;TLSv1.2;198;Application Data, Application Data, Application Data
10;1.007.129.689;10.0.2.4;216.58.201.163;TCP;54;33550  >  443 [ACK] Seq=100 Ack=214 Win=65535 Len=0
11;1.007.442.140;10.0.2.4;216.58.201.163;TLSv1.2;93;Application Data
12;1.141.238.183;216.58.201.163;10.0.2.4;TCP;60;443  >  33550 [ACK] Seq=214 Ack=139 Win=31923 Len=0
13;1.598.724.874;10.0.2.4;216.58.209.78;TLSv1.2;93;Application Data
14;1.609.915.724;216.58.209.78;10.0.2.4;TLSv1.2;93;Application Data
15;1.610.006.919;10.0.2.4;216.58.209.78;TCP;54;45034  >  443 [ACK] Seq=40 Ack=40 Win=64028 Len=0
16;2.354.373.885;212.166.210.80;10.0.2.4;DNS;126;Standard query response 0xd66e A o6ksekqaae6gselemvrgsylogywxqobwfu3di.h.nessus.org A 1.1.1.1
17;2.361.098.171;10.0.2.4;10.0.2.5;SNMP;85;get-next-request 1.3.6.1.2.1.1.1.0
18;2.361.581.886;PcsCompu_4e:fd:78;Broadcast;ARP;60;Who has 10.0.2.4? Tell 10.0.2.5
19;2.361.596.276;PcsCompu_24:13:8d;PcsCompu_4e:fd:78;ARP;42;10.0.2.4 is at 08:00:27:24:13:8d
20;2.361.985.986;10.0.2.5;10.0.2.4;ICMP;113;Destination unreachable (Port unreachable)
21;2.362.492.768;10.0.2.4;10.0.2.5;SNMP;85;get-next-request 1.3.6.1.2.1.1.1.0
22;2.362.771.806;10.0.2.5;10.0.2.4;ICMP;113;Destination unreachable (Port unreachable)
23;2.424.058.069;PcsCompu_24:13:8d;Broadcast;ARP;60;Who has 10.0.2.5? Tell 10.0.2.4
24;2.424.973.358;PcsCompu_4e:fd:78;PcsCompu_24:13:8d;ARP;60;10.0.2.5 is at 08:00:27:4e:fd:78
25;2.456.259.658;10.0.2.4;10.0.2.5;TCP;74;45784  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=71683584 TSecr=0 WS=128
26;2.456.441.238;10.0.2.4;10.0.2.5;TCP;74;54476  >  81 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=71683584 TSecr=0 WS=128
27;2.456.666.284;10.0.2.4;10.0.2.5;TCP;74;51736  >  8009 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=71683584 TSecr=0 WS=128
28;2.457.417.474;10.0.2.5;10.0.2.4;TCP;60;80  >  45784 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
29;2.457.417.863;10.0.2.5;10.0.2.4;TCP;60;81  >  54476 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
30;2.457.960.962;10.0.2.5;10.0.2.4;TCP;60;8009  >  51736 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
31;2.656.661.089;10.0.2.4;10.0.2.5;TCP;74;42736  >  22 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=71683784 TSecr=0 WS=128
32;2.657.049.910;10.0.2.5;10.0.2.4;TCP;60;22  >  42736 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0
33;2.657.342.437;10.0.2.4;212.166.210.80;DNS;81;Standard query 0xf065 PTR 5.2.0.10.in-addr.arpa
34;2.671.675.073;212.166.210.80;10.0.2.4;DNS;81;Standard query response 0xf065 Refused PTR 5.2.0.10.in-addr.arpa
35;2.671.845.480;10.0.2.4;212.166.132.104;DNS;81;Standard query 0xf065 PTR 5.2.0.10.in-addr.arpa
36;2.683.454.427;212.166.132.104;10.0.2.4;DNS;81;Standard query response 0xf065 Refused PTR 5.2.0.10.in-addr.arpa
37;2.683.599.926;10.0.2.4;212.166.210.80;DNS;81;Standard query 0xf065 PTR 5.2.0.10.in-addr.arpa
38;2.693.303.750;212.166.210.80;10.0.2.4;DNS;81;Standard query response 0xf065 Refused PTR 5.2.0.10.in-addr.arpa
39;2.693.466.815;10.0.2.4;212.166.132.104;DNS;81;Standard query 0xf065 PTR 5.2.0.10.in-addr.arpa
40;2.703.221.325;212.166.132.104;10.0.2.4;DNS;81;Standard query response 0xf065 Refused PTR 5.2.0.10.in-addr.arpa
41;2.727.793.116;10.0.2.4;10.0.2.5;TCP;74;36926  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=71683855 TSecr=0 WS=128
42;2.728.296.350;10.0.2.5;10.0.2.4;TCP;74;445  >  36926 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=201462 TSecr=71683855
43;2.728.345.185;10.0.2.4;10.0.2.5;TCP;66;36926  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=71683856 TSecr=201462
44;2.728.827.447;10.0.2.4;10.0.2.5;SMB;241;Negotiate Protocol Request
45;2.729.425.640;10.0.2.5;10.0.2.4;SMB2;318;Negotiate Protocol Response
46;2.729.462.434;10.0.2.4;10.0.2.5;TCP;66;36926  >  445 [ACK] Seq=176 Ack=253 Win=64128 Len=0 TSval=71683857 TSecr=201462
47;2.729.599.293;10.0.2.4;10.0.2.5;TCP;66;36926  >  445 [RST, ACK] Seq=176 Ack=253 Win=64128 Len=0 TSval=71683857 TSecr=201462
48;2.730.108.419;10.0.2.4;10.0.2.5;TCP;74;50928  >  139 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=71683858 TSecr=0 WS=128
49;2.730.405.034;10.0.2.5;10.0.2.4;TCP;74;139  >  50928 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=201462 TSecr=71683858
50;2.730.450.650;10.0.2.4;10.0.2.5;TCP;66;50928  >  139 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=71683858 TSecr=201462
51;2.731.279.287;10.0.2.4;10.0.2.5;NBSS;138;Session request, to Nessus586085399<20> from                <20>
52;2.731.668.298;10.0.2.5;10.0.2.4;NBSS;71;Negative session response, Called name not present
53;2.731.892.449;10.0.2.4;10.0.2.5;TCP;66;50928  >  139 [RST, ACK] Seq=73 Ack=7 Win=64256 Len=0 TSval=71683860 TSecr=201462
54;2.741.840.715;10.0.2.4;10.0.2.5;TCP;74;57270  >  135 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=71683869 TSecr=0 WS=128
55;2.742.269.121;10.0.2.5;10.0.2.4;TCP;74;135  >  57270 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=201463 TSecr=71683869
56;2.742.308.813;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=71683870 TSecr=201463
57;2.742.974.968;10.0.2.4;10.0.2.5;DCERPC;138;Bind: call_id: 0, Fragment: Single, 1 context items: EPMv4 V3.0 (32bit NDR)
58;2.743.351.327;10.0.2.5;10.0.2.4;DCERPC;126;Bind_ack: call_id: 0, Fragment: Single, max_xmit: 4280 max_recv: 4280, 1 results: Acceptance
59;2.743.377.876;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=73 Ack=61 Win=64256 Len=0 TSval=71683871 TSecr=201463
60;2.743.742.214;10.0.2.4;10.0.2.5;EPM;130;Lookup request
61;2.744.423.732;10.0.2.5;10.0.2.4;EPM;246;Lookup response, 32bit NDR
62;2.744.460.868;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=137 Ack=241 Win=64128 Len=0 TSval=71683872 TSecr=201463
63;2.744.670.541;10.0.2.4;10.0.2.5;EPM;130;Lookup request
64;2.745.228.090;10.0.2.5;10.0.2.4;EPM;1418;Lookup response, Service:Impl friendly name, Service:Secure Desktop LRPC interface, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR
65;2.745.241.237;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=201 Ack=1593 Win=64128 Len=0 TSval=71683873 TSecr=201463
66;2.751.132.550;10.0.2.4;10.0.2.5;EPM;130;Lookup request
67;2.751.607.602;10.0.2.5;10.0.2.4;EPM;1374;Lookup response, 32bit NDR, SAMR, 32bit NDR, SAMR, 32bit NDR, SAMR, 32bit NDR, SAMR, 32bit NDR, SAMR, 32bit NDR, SAMR, 32bit NDR, SAMR, 32bit NDR, SAMR, 32bit NDR, SAMR, 32bit NDR
68;2.751.628.000;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=265 Ack=2901 Win=64128 Len=0 TSval=71683879 TSecr=201464
69;2.760.291.579;10.0.2.4;10.0.2.5;EPM;130;Lookup request
70;2.760.778.145;10.0.2.5;10.0.2.4;EPM;1442;Lookup response, Service:Remote Fw APIs, Service:IPSec Policy agent endpoint, Service:IPSec Policy agent endpoint, Service:PcaSvc, Service:PcaSvc, Service:PcaSvc, Service:Base Firewall Engine API, SAMR, 32bit NDR, SAMR, 32bit NDR, 32bit NDR, SPOOLSS, 32bit NDR, SPOOLSS, 32bit NDR, SVCCTL, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR
71;2.760.798.907;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=329 Ack=4277 Win=64128 Len=0 TSval=71683888 TSecr=201465
72;2.767.093.185;10.0.2.4;10.0.2.5;EPM;130;Lookup request
73;2.767.563.811;10.0.2.5;10.0.2.4;EPM;1554;Lookup response, Service:Fw APIs, Service:Fw APIs, Service:Spooler function endpoint, Service:Spooler base remote object endpoint, Service:Spooler function endpoint, Service:NSI server endpoint, Service:NSI server endpoint, Service:WinHttp Auto-Proxy Service, Service:WinHttp Auto-Proxy Service, Service:Impl friendly name, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR
74;2.767.593.904;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=393 Ack=5765 Win=64128 Len=0 TSval=71683895 TSecr=201465
75;2.773.089.035;10.0.2.4;10.0.2.5;EPM;130;Lookup request
76;2.773.482.462;10.0.2.5;10.0.2.4;EPM;1458;Lookup response, Service:Impl friendly name, Service:Impl friendly name, Service:Impl friendly name, Service:Impl friendly name, Service:Impl friendly name, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR
77;2.773.497.843;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=457 Ack=7157 Win=64128 Len=0 TSval=71683901 TSecr=201466
78;2.780.115.960;10.0.2.4;10.0.2.5;EPM;130;Lookup request
79;2.780.559.890;10.0.2.5;10.0.2.4;EPM;1386;Lookup response, ATSVC, 32bit NDR, ATSVC, 32bit NDR, ATSVC, 32bit NDR, ATSVC, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR
80;2.780.587.165;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=521 Ack=8477 Win=64128 Len=0 TSval=71683908 TSecr=201467
81;2.787.318.819;10.0.2.4;10.0.2.5;EPM;130;Lookup request
82;2.787.748.733;10.0.2.5;10.0.2.4;EPM;1494;Lookup response, Service:IKE/Authip API, Service:IKE/Authip API, Service:IKE/Authip API, Service:IKE/Authip API, Service:IKE/Authip API, Service:IP Transition Configuration endpoint, Service:IP Transition Configuration endpoint, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR
83;2.787.824.597;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=585 Ack=9905 Win=64128 Len=0 TSval=71683915 TSecr=201467
84;2.795.613.076;10.0.2.4;10.0.2.5;EPM;130;Lookup request
85;2.796.288.047;10.0.2.5;10.0.2.4;EPM;1562;Lookup response, Service:IP Transition Configuration endpoint, Service:IP Transition Configuration endpoint, Service:IP Transition Configuration endpoint, Service:XactSrv service, Service:XactSrv service, Service:XactSrv service, Service:XactSrv service, Service:XactSrv service, Service:Impl friendly name, Service:Impl friendly name, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR
86;2.796.314.558;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=649 Ack=11401 Win=64128 Len=0 TSval=71683924 TSecr=201468
87;2.806.848.700;10.0.2.4;10.0.2.5;EPM;130;Lookup request
88;2.807.348.481;10.0.2.5;10.0.2.4;EPM;1434;Lookup response, Service:Impl friendly name, Service:Impl friendly name, Service:Impl friendly name, Service:Impl friendly name, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR
89;2.807.448.286;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=713 Ack=12769 Win=64128 Len=0 TSval=71683935 TSecr=201469
90;2.816.752.330;10.0.2.4;10.0.2.5;EPM;130;Lookup request
91;2.817.296.288;10.0.2.5;10.0.2.4;EPM;1538;Lookup response, Service:Event log TCPIP, Service:Event log TCPIP, Service:Event log TCPIP, Service:DHCP Client LRPC Endpoint, Service:DHCP Client LRPC Endpoint, Service:DHCP Client LRPC Endpoint, Service:DHCP Client LRPC Endpoint, Service:DHCP Client LRPC Endpoint, Service:DHCP Client LRPC Endpoint, Service:DHCPv6 Client LRPC Endpoint, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR
92;2.817.316.523;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=777 Ack=14241 Win=64128 Len=0 TSval=71683945 TSecr=201470
93;2.839.394.629;10.0.2.4;10.0.2.5;EPM;130;Lookup request
94;2.839.935.382;10.0.2.5;10.0.2.4;EPM;1530;Lookup response, Service:DHCPv6 Client LRPC Endpoint, Service:DHCPv6 Client LRPC Endpoint, Service:DHCPv6 Client LRPC Endpoint, Service:DHCPv6 Client LRPC Endpoint, Service:DHCPv6 Client LRPC Endpoint, Service:DHCPv6 Client LRPC Endpoint, Service:Security Center, Service:Security Center, Service:Security Center, Service:Security Center, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR
95;2.839.954.497;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=841 Ack=15705 Win=64128 Len=0 TSval=71683968 TSecr=201473
96;2.850.400.449;10.0.2.4;10.0.2.5;EPM;130;Lookup request
97;2.850.938.249;10.0.2.5;10.0.2.4;EPM;1478;Lookup response, Service:Security Center, Service:Security Center, Service:Security Center, Service:Security Center, Service:NRP server endpoint, Service:NRP server endpoint, Service:NRP server endpoint, Service:NRP server endpoint, Service:NRP server endpoint, Service:NRP server endpoint, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR, 32bit NDR
98;2.851.006.994;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=905 Ack=17117 Win=64128 Len=0 TSval=71683979 TSecr=201474
99;2.858.934.979;10.0.2.4;10.0.2.5;EPM;130;Lookup request
100;2.859.486.897;10.0.2.5;10.0.2.4;EPM;414;Lookup response, Service:NRP server endpoint, Service:NRP server endpoint, 32bit NDR, 32bit NDR
101;2.859.573.318;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [ACK] Seq=969 Ack=17465 Win=64128 Len=0 TSval=71683987 TSecr=201475
102;2.869.148.419;10.0.2.4;10.0.2.5;TCP;66;57270  >  135 [RST, ACK] Seq=969 Ack=17465 Win=64128 Len=0 TSval=71683997 TSecr=201475
103;2.883.001.165;10.0.2.4;10.0.2.5;NBNS;92;Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>
104;2.883.433.044;10.0.2.5;10.0.2.4;NBNS;253;Name query response NBSTAT
105;2.896.060.507;10.0.2.4;10.0.2.5;TCP;74;36932  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=71684024 TSecr=0 WS=128
106;2.896.518.862;10.0.2.5;10.0.2.4;TCP;74;445  >  36932 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=201478 TSecr=71684024
107;2.896.551.862;10.0.2.4;10.0.2.5;TCP;66;36932  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=71684024 TSecr=201478
108;2.897.396.087;10.0.2.4;10.0.2.5;SMB;241;Negotiate Protocol Request
109;2.897.969.344;10.0.2.5;10.0.2.4;SMB2;318;Negotiate Protocol Response
110;2.897.993.671;10.0.2.4;10.0.2.5;TCP;66;36932  >  445 [ACK] Seq=176 Ack=253 Win=64128 Len=0 TSval=71684026 TSecr=201478
111;2.915.924.034;10.0.2.4;10.0.2.5;SMB2;252;Negotiate Protocol Request
112;2.916.488.212;10.0.2.5;10.0.2.4;SMB2;318;Negotiate Protocol Response
113;2.916.514.295;10.0.2.4;10.0.2.5;TCP;66;36932  >  445 [ACK] Seq=362 Ack=505 Win=64128 Len=0 TSval=71684044 TSecr=201480
114;2.934.680.914;10.0.2.4;10.0.2.5;SMB2;232;Session Setup Request, NTLMSSP_NEGOTIATE
115;2.935.275.436;10.0.2.5;10.0.2.4;SMB2;397;Session Setup Response, Error: STATUS_MORE_PROCESSING_REQUIRED, NTLMSSP_CHALLENGE
116;2.935.313.170;10.0.2.4;10.0.2.5;TCP;66;36932  >  445 [ACK] Seq=528 Ack=836 Win=64128 Len=0 TSval=71684063 TSecr=201482
117;2.936.756.284;10.0.2.4;10.0.2.5;SMB2;239;Session Setup Request, NTLMSSP_AUTH, User: \\[Malformed Packet]
118;2.937.830.042;10.0.2.5;10.0.2.4;SMB2;151;Session Setup Response
119;2.937.859.603;10.0.2.4;10.0.2.5;TCP;66;36932  >  445 [ACK] Seq=701 Ack=921 Win=64128 Len=0 TSval=71684065 TSecr=201482
120;2.938.633.014;10.0.2.4;10.0.2.5;SMB2;168;Tree Connect Request Tree: \\\\HETEAM\\IPC$
121;2.938.987.001;10.0.2.5;10.0.2.4;SMB2;150;Tree Connect Response
122;2.939.009.891;10.0.2.4;10.0.2.5;TCP;66;36932  >  445 [ACK] Seq=803 Ack=1005 Win=64128 Len=0 TSval=71684067 TSecr=201483
123;2.939.747.785;10.0.2.4;10.0.2.5;SMB2;206;Create Request File: unixinfo
124;2.940.020.230;10.0.2.5;10.0.2.4;SMB2;143;Create Response, Error: STATUS_ACCESS_DENIED
125;2.940.030.786;10.0.2.4;10.0.2.5;TCP;66;36932  >  445 [ACK] Seq=943 Ack=1082 Win=64128 Len=0 TSval=71684068 TSecr=201483
126;2.941.841.997;10.0.2.4;10.0.2.5;SMB2;204;Create Request File: spoolss
127;2.942.157.118;10.0.2.5;10.0.2.4;SMB2;143;Create Response, Error: STATUS_ACCESS_DENIED
128;2.942.180.299;10.0.2.4;10.0.2.5;TCP;66;36932  >  445 [ACK] Seq=1081 Ack=1159 Win=64128 Len=0 TSval=71684070 TSecr=201483
129;2.942.869.095;10.0.2.4;10.0.2.5;SMB2;202;Create Request File: lsarpc
130;2.943.120.869;10.0.2.5;10.0.2.4;SMB2;143;Create Response, Error: STATUS_ACCESS_DENIED
131;2.943.644.211;10.0.2.4;10.0.2.5;SMB2;138;Tree Disconnect Request
132;2.943.882.250;10.0.2.5;10.0.2.4;SMB2;138;Tree Disconnect Response
133;2.944.282.241;10.0.2.4;10.0.2.5;SMB2;138;Session Logoff Request
134;2.944.518.478;10.0.2.5;10.0.2.4;SMB2;138;Session Logoff Response
135;2.944.764.537;10.0.2.4;10.0.2.5;TCP;66;36932  >  445 [RST, ACK] Seq=1361 Ack=1380 Win=64128 Len=0 TSval=71684072 TSecr=201483
136;2.952.713.239;10.0.2.4;10.0.2.5;TCP;74;36934  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=71684080 TSecr=0 WS=128
137;2.953.134.571;10.0.2.5;10.0.2.4;TCP;74;445  >  36934 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=201484 TSecr=71684080
138;2.953.160.793;10.0.2.4;10.0.2.5;TCP;66;36934  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=71684081 TSecr=201484
139;2.953.713.918;10.0.2.4;10.0.2.5;SMB;219;Negotiate Protocol Request
140;2.954.369.001;10.0.2.5;10.0.2.4;SMB;275;Negotiate Protocol Response
141;2.954.388.187;10.0.2.4;10.0.2.5;TCP;66;36934  >  445 [ACK] Seq=154 Ack=210 Win=64128 Len=0 TSval=71684082 TSecr=201484
142;2.955.450.719;10.0.2.4;10.0.2.5;SMB;306;Session Setup AndX Request, NTLMSSP_NEGOTIATE
143;2.955.929.937;10.0.2.5;10.0.2.4;SMB;508;Session Setup AndX Response, NTLMSSP_CHALLENGE, Error: STATUS_MORE_PROCESSING_REQUIRED
144;2.955.947.905;10.0.2.4;10.0.2.5;TCP;66;36934  >  445 [ACK] Seq=394 Ack=652 Win=64128 Len=0 TSval=71684084 TSecr=201484
145;2.959.764.267;10.0.2.4;10.0.2.5;SMB;328;Session Setup AndX Request, NTLMSSP_AUTH, User: \\
146;2.960.413.475;10.0.2.5;10.0.2.4;SMB;262;Session Setup AndX Response
147;2.960.442.247;10.0.2.4;10.0.2.5;TCP;66;36934  >  445 [ACK] Seq=656 Ack=848 Win=64128 Len=0 TSval=71684088 TSecr=201485
148;2.961.205.751;10.0.2.4;10.0.2.5;SMB;148;Tree Connect AndX Request, Path: \\\\HETEAM\\IPC$
149;2.961.629.400;10.0.2.5;10.0.2.4;SMB;126;Tree Connect AndX Response
150;2.961.654.549;10.0.2.4;10.0.2.5;TCP;66;36934  >  445 [ACK] Seq=738 Ack=908 Win=64128 Len=0 TSval=71684089 TSecr=201485
151;2.962.200.984;10.0.2.4;10.0.2.5;SMB;105;Tree Disconnect Request
152;2.962.462.359;10.0.2.5;10.0.2.4;SMB;105;Tree Disconnect Response
153;2.962.474.973;10.0.2.4;10.0.2.5;TCP;66;36934  >  445 [ACK] Seq=777 Ack=947 Win=64128 Len=0 TSval=71684090 TSecr=201485
154;2.962.834.464;10.0.2.4;10.0.2.5;SMB;109;Logoff AndX Request
155;2.963.226.087;10.0.2.5;10.0.2.4;SMB;109;Logoff AndX Response
156;2.963.237.194;10.0.2.4;10.0.2.5;TCP;66;36934  >  445 [ACK] Seq=820 Ack=990 Win=64128 Len=0 TSval=71684091 TSecr=201485
157;2.963.492.351;10.0.2.4;10.0.2.5;TCP;66;36934  >  445 [RST, ACK] Seq=820 Ack=990 Win=64128 Len=0 TSval=71684091 TSecr=201485
158;2.971.404.112;10.0.2.4;10.0.2.5;TCP;74;36936  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=71684099 TSecr=0 WS=128
159;2.971.844.253;10.0.2.5;10.0.2.4;TCP;74;445  >  36936 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=201486 TSecr=71684099
160;2.971.870.827;10.0.2.4;10.0.2.5;TCP;66;36936  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=71684100 TSecr=201486
161;2.973.663.631;10.0.2.4;10.0.2.5;TCP;66;36936  >  445 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=71684101 TSecr=201486
162;2.974.267.263;10.0.2.4;10.0.2.5;TCP;74;36938  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=71684102 TSecr=0 WS=128
163;2.974.544.369;10.0.2.5;10.0.2.4;TCP;74;445  >  36938 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=201486 TSecr=71684102
164;2.974.570.066;10.0.2.4;10.0.2.5;TCP;66;36938  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=71684102 TSecr=201486
165;2.975.137.006;10.0.2.4;10.0.2.5;SMB;241;Negotiate Protocol Request
166;2.975.769.359;10.0.2.5;10.0.2.4;SMB2;318;Negotiate Protocol Response
167;2.975.796.110;10.0.2.4;10.0.2.5;TCP;66;36938  >  445 [ACK] Seq=176 Ack=253 Win=64128 Len=0 TSval=71684103 TSecr=201486
168;2.996.291.201;10.0.2.4;10.0.2.5;SMB2;252;Negotiate Protocol Request
169;2.996.865.473;10.0.2.5;10.0.2.4;SMB2;318;Negotiate Protocol Response
170;2.996.892.643;10.0.2.4;10.0.2.5;TCP;66;36938  >  445 [ACK] Seq=362 Ack=505 Win=64128 Len=0 TSval=71684125 TSecr=201488
171;3.015.153.706;10.0.2.4;10.0.2.5;SMB2;232;Session Setup Request, NTLMSSP_NEGOTIATE
172;3.015.881.387;10.0.2.5;10.0.2.4;SMB2;397;Session Setup Response, Error: STATUS_MORE_PROCESSING_REQUIRED, NTLMSSP_CHALLENGE
173;3.015.908.843;10.0.2.4;10.0.2.5;TCP;66;36938  >  445 [ACK] Seq=528 Ack=836 Win=64128 Len=0 TSval=71684144 TSecr=201490
174;3.017.132.846;10.0.2.4;10.0.2.5;SMB2;239;Session Setup Request, NTLMSSP_AUTH, User: \\[Malformed Packet]
175;3.017.873.195;10.0.2.5;10.0.2.4;SMB2;151;Session Setup Response
176;3.017.892.709;10.0.2.4;10.0.2.5;TCP;66;36938  >  445 [ACK] Seq=701 Ack=921 Win=64128 Len=0 TSval=71684146 TSecr=201490
177;3.018.663.413;10.0.2.4;10.0.2.5;SMB2;168;Tree Connect Request Tree: \\\\HETEAM\\IPC$
178;3.019.077.382;10.0.2.5;10.0.2.4;SMB2;150;Tree Connect Response
179;3.019.097.430;10.0.2.4;10.0.2.5;TCP;66;36938  >  445 [ACK] Seq=803 Ack=1005 Win=64128 Len=0 TSval=71684147 TSecr=201491
180;3.019.769.973;10.0.2.4;10.0.2.5;SMB2;138;Tree Disconnect Request
181;3.020.151.427;10.0.2.5;10.0.2.4;SMB2;138;Tree Disconnect Response
182;3.020.165.215;10.0.2.4;10.0.2.5;TCP;66;36938  >  445 [ACK] Seq=875 Ack=1077 Win=64128 Len=0 TSval=71684148 TSecr=201491
